news_id	publish_time
N59852	2019-11-09 07:25:33
N59856	2019-11-15 10:43:46
N59857	2019-11-09 00:31:29
N59861	2019-11-12 07:07:56
N59862	2019-11-09 01:34:33
N59863	2019-11-14 16:12:08
N59867	2019-11-14 21:02:31
N59868	2019-11-15 06:53:18
N5987	2019-11-09 15:44:38
N59871	2019-11-14 08:38:58
N59874	2019-11-12 12:42:30
N59876	2019-11-14 03:32:23
N59877	2019-11-12 17:19:40
N5988	2019-11-11 14:00:13
N59885	2019-11-12 13:35:07
N59887	2019-11-11 16:01:29
N59890	2019-11-15 07:52:49
N59893	2019-11-09 00:31:29
N59895	2019-11-10 07:39:33
N59896	2019-11-12 19:49:29
N59898	2019-11-10 11:20:07
N59900	2019-11-09 06:45:20
N59901	2019-11-13 04:45:24
N59904	2019-11-14 18:15:32
N59905	2019-11-13 15:19:39
N59907	2019-11-15 18:49:51
N59908	2019-11-13 06:11:47
N5991	2019-11-11 16:25:09
N59913	2019-11-09 01:54:51
N59914	2019-11-14 13:05:09
N59917	2019-11-12 11:33:49
N59918	2019-11-09 05:49:31
N59919	2019-11-14 16:33:06
N5992	2019-11-14 14:07:18
N59920	2019-11-09 17:17:04
N59923	2019-11-13 18:06:57
N59925	2019-11-14 12:08:35
N59926	2019-11-15 10:52:11
N59929	2019-11-12 16:37:12
N59931	2019-11-09 02:45:18
N59933	2019-11-14 21:58:42
N59934	2019-11-13 07:31:46
N59935	2019-11-09 13:24:32
N59937	2019-11-13 03:56:50
N5994	2019-11-10 14:20:19
N59942	2019-11-09 11:17:54
N59945	2019-11-10 02:31:35
N59949	2019-11-11 14:41:22
N59950	2019-11-12 16:31:58
N59951	2019-11-14 04:22:26
N59957	2019-11-11 04:29:40
N59958	2019-11-12 10:02:41
N59959	2019-11-13 05:21:35
N59960	2019-11-15 04:35:25
N59967	2019-11-10 13:59:40
N59970	2019-11-11 06:09:54
N59973	2019-11-12 11:32:12
N59977	2019-11-12 01:14:16
N59978	2019-11-09 05:20:17
N59979	2019-11-11 05:50:13
N5998	2019-11-14 08:41:26
N59980	2019-11-14 03:15:20
N59981	2019-11-11 02:50:40
N59983	2019-11-13 10:20:05
N59986	2019-11-13 08:21:36
N59988	2019-11-13 16:23:05
N59991	2019-11-14 06:44:45
N59994	2019-11-14 04:34:06
N59999	2019-11-11 06:51:40
N6	2019-11-14 03:05:28
N60000	2019-11-15 13:24:58
N60002	2019-11-10 13:56:09
N60009	2019-11-12 17:32:24
N60013	2019-11-11 15:41:20
N60017	2019-11-12 01:11:49
N60018	2019-11-14 10:45:47
N60019	2019-11-13 16:38:12
N60020	2019-11-09 08:56:02
N60024	2019-11-09 03:23:31
N60027	2019-11-14 06:37:24
N6003	2019-11-14 09:20:50
N60030	2019-11-11 19:48:06
N60034	2019-11-13 09:55:28
N60035	2019-11-09 04:43:19
N60041	2019-11-15 04:52:55
N60043	2019-11-14 08:11:39
N60045	2019-11-13 07:49:32
N60048	2019-11-12 15:17:55
N60049	2019-11-10 01:31:03
N6005	2019-11-11 07:07:02
N60051	2019-11-10 14:22:30
N60052	2019-11-13 09:51:55
N60058	2019-11-11 10:53:15
N60059	2019-11-13 16:12:52
N6007	2019-11-09 17:15:06
N60073	2019-11-09 03:32:34
N60076	2019-11-11 07:37:32
N60079	2019-11-11 04:50:38
N6008	2019-11-11 12:40:41
N60083	2019-11-09 19:15:43
N60085	2019-11-15 16:03:35
N60086	2019-11-09 05:57:52
N60092	2019-11-15 05:02:26
N60096	2019-11-11 08:02:32
N60097	2019-11-11 14:57:48
N60103	2019-11-12 10:07:09
N60105	2019-11-10 22:36:16
N60107	2019-11-10 04:25:43
N60109	2019-11-12 18:30:26
N6011	2019-11-09 23:09:11
N60118	2019-11-09 05:24:00
N6012	2019-11-13 19:45:57
N60122	2019-11-12 20:45:48
N60123	2019-11-12 16:20:47
N60124	2019-11-11 10:25:40
N60126	2019-11-09 17:44:48
N60127	2019-11-11 11:50:09
N60128	2019-11-10 07:16:39
N6013	2019-11-14 13:38:28
N60130	2019-11-15 09:04:01
N60131	2019-11-14 07:54:45
N60134	2019-11-15 06:17:16
N60147	2019-11-09 05:10:52
N60148	2019-11-11 06:47:01
N60151	2019-11-12 12:37:49
N60154	2019-11-12 16:26:08
N60159	2019-11-13 05:14:28
N60161	2019-11-13 16:45:10
N60162	2019-11-10 18:30:19
N60166	2019-11-14 08:28:52
N6017	2019-11-11 14:48:27
N60173	2019-11-14 11:16:03
N60174	2019-11-10 18:14:17
N60176	2019-11-15 06:07:57
N60178	2019-11-09 17:31:07
N60179	2019-11-09 06:54:06
N60182	2019-11-13 12:46:12
N60186	2019-11-09 00:02:50
N60187	2019-11-09 11:13:31
N60188	2019-11-13 08:07:33
N60190	2019-11-14 08:08:01
N60191	2019-11-11 14:35:24
N60192	2019-11-15 16:55:01
N60194	2019-11-09 04:39:15
N60197	2019-11-12 11:51:19
N60199	2019-11-13 10:17:11
N6020	2019-11-15 05:40:09
N60203	2019-11-10 09:43:53
N60204	2019-11-13 07:17:49
N6021	2019-11-15 03:09:56
N60215	2019-11-14 21:58:42
N60221	2019-11-14 16:51:07
N60222	2019-11-09 05:08:37
N60224	2019-11-10 04:56:47
N60226	2019-11-11 17:57:20
N60231	2019-11-13 19:09:40
N60234	2019-11-11 04:37:03
N60235	2019-11-12 18:39:43
N60236	2019-11-09 19:07:33
N60243	2019-11-12 02:22:00
N60244	2019-11-15 10:40:56
N60248	2019-11-14 16:43:47
N60249	2019-11-11 12:48:33
N60252	2019-11-12 07:05:38
N60255	2019-11-15 08:59:39
N60256	2019-11-13 17:18:49
N60257	2019-11-12 12:04:20
N60259	2019-11-11 07:43:58
N60264	2019-11-15 11:09:08
N60265	2019-11-13 12:21:43
N60268	2019-11-10 05:29:20
N60270	2019-11-11 09:52:48
N60272	2019-11-10 16:29:53
N60273	2019-11-13 07:07:17
N60277	2019-11-10 10:15:21
N6028	2019-11-11 08:42:35
N60280	2019-11-14 14:42:54
N60281	2019-11-09 00:36:31
N60283	2019-11-09 12:24:48
N60284	2019-11-13 04:46:28
N60288	2019-11-09 18:52:11
N60291	2019-11-09 00:31:17
N60292	2019-11-11 05:42:07
N60293	2019-11-13 15:23:41
N60296	2019-11-12 07:04:15
N60297	2019-11-12 06:09:05
N60298	2019-11-10 19:08:05
N60299	2019-11-10 11:58:17
N603	2019-11-10 22:52:15
N6030	2019-11-12 13:31:53
N60300	2019-11-09 00:56:38
N60301	2019-11-11 10:53:37
N60307	2019-11-14 15:20:17
N6031	2019-11-13 19:20:07
N60310	2019-11-15 17:18:44
N60312	2019-11-13 20:03:32
N60316	2019-11-11 08:34:25
N60317	2019-11-12 15:09:11
N60320	2019-11-15 17:04:46
N60321	2019-11-14 12:10:20
N60322	2019-11-15 08:59:13
N60324	2019-11-12 15:50:22
N60328	2019-11-14 11:34:06
N60330	2019-11-12 19:42:54
N60335	2019-11-12 10:10:10
N60336	2019-11-12 18:52:40
N60337	2019-11-09 19:28:02
N60339	2019-11-13 09:58:51
N60342	2019-11-11 17:20:05
N60343	2019-11-15 08:03:29
N60344	2019-11-10 20:03:21
N60348	2019-11-14 18:26:46
N60352	2019-11-10 12:13:03
N6036	2019-11-13 04:41:14
N60363	2019-11-14 18:07:41
N60364	2019-11-09 00:36:31
N60365	2019-11-12 18:52:22
N60366	2019-11-12 12:52:15
N60368	2019-11-11 06:32:34
N60374	2019-11-09 00:05:52
N60376	2019-11-09 04:12:28
N60378	2019-11-13 11:01:29
N60381	2019-11-11 12:49:23
N60385	2019-11-10 06:43:22
N6039	2019-11-09 01:51:05
N60393	2019-11-09 02:05:18
N60394	2019-11-11 18:33:23
N60397	2019-11-12 06:59:10
N604	2019-11-14 21:33:53
N60403	2019-11-15 06:24:11
N60408	2019-11-12 13:54:23
N6041	2019-11-09 07:00:52
N60411	2019-11-09 05:53:46
N60414	2019-11-10 19:04:49
N60420	2019-11-11 07:04:56
N60421	2019-11-15 08:56:53
N60422	2019-11-14 06:49:10
N60424	2019-11-11 10:50:10
N60427	2019-11-10 12:31:48
N60429	2019-11-14 02:48:08
N6043	2019-11-14 05:47:04
N60438	2019-11-12 05:27:57
N60439	2019-11-09 11:10:44
N60440	2019-11-10 08:20:05
N60443	2019-11-12 15:14:12
N60444	2019-11-11 06:25:21
N60445	2019-11-11 16:33:43
N60447	2019-11-15 16:00:50
N60448	2019-11-10 16:48:08
N60449	2019-11-11 16:05:44
N60450	2019-11-09 00:46:59
N60451	2019-11-11 11:16:49
N60455	2019-11-12 08:30:42
N60456	2019-11-12 16:16:12
N60458	2019-11-13 17:03:10
N60460	2019-11-14 22:09:12
N60461	2019-11-09 10:04:32
N60464	2019-11-11 05:42:07
N60466	2019-11-12 05:37:15
N60470	2019-11-09 11:41:28
N60472	2019-11-15 00:20:32
N60474	2019-11-11 10:04:39
N60480	2019-11-11 13:00:57
N60483	2019-11-11 18:55:27
N60484	2019-11-14 05:07:53
N6049	2019-11-12 15:02:23
N60492	2019-11-13 08:56:47
N60493	2019-11-12 10:50:25
N60494	2019-11-11 07:08:29
N60500	2019-11-14 13:46:25
N60503	2019-11-14 08:57:33
N60507	2019-11-15 01:58:47
N60509	2019-11-13 19:19:59
N6051	2019-11-14 10:51:55
N60513	2019-11-12 14:13:39
N60517	2019-11-11 11:08:44
N6052	2019-11-14 08:39:05
N60520	2019-11-15 10:38:27
N60521	2019-11-15 09:10:48
N60523	2019-11-14 13:24:25
N60525	2019-11-12 03:48:41
N60529	2019-11-10 09:09:09
N60531	2019-11-15 05:32:36
N60534	2019-11-11 14:15:38
N60539	2019-11-13 19:28:46
N60541	2019-11-14 10:11:19
N60542	2019-11-12 14:00:41
N60544	2019-11-09 04:27:12
N60547	2019-11-11 20:42:39
N60550	2019-11-13 14:17:15
N60557	2019-11-13 11:30:57
N60558	2019-11-10 13:55:43
N6056	2019-11-10 16:05:26
N60560	2019-11-12 12:10:16
N60565	2019-11-12 15:39:20
N6057	2019-11-09 10:17:27
N60572	2019-11-09 00:36:31
N60574	2019-11-11 23:00:01
N60576	2019-11-14 00:12:45
N60577	2019-11-11 16:07:20
N60579	2019-11-10 15:00:14
N60580	2019-11-11 08:42:15
N60585	2019-11-09 06:04:20
N6059	2019-11-13 15:41:17
N60592	2019-11-14 05:45:32
N60593	2019-11-13 07:31:55
N60598	2019-11-10 08:57:14
N60599	2019-11-15 17:22:43
N606	2019-11-11 17:07:24
N60600	2019-11-15 08:49:06
N60606	2019-11-09 03:14:00
N60609	2019-11-14 10:47:22
N60610	2019-11-13 14:33:48
N60612	2019-11-11 16:32:52
N60613	2019-11-09 02:27:30
N60619	2019-11-12 21:14:52
N60620	2019-11-15 15:17:13
N60621	2019-11-14 13:44:35
N60623	2019-11-13 05:56:34
N60624	2019-11-11 09:11:23
N60628	2019-11-11 12:38:56
N60629	2019-11-09 09:05:22
N60631	2019-11-15 09:47:37
N60633	2019-11-13 11:10:22
N60637	2019-11-13 05:18:17
N60638	2019-11-10 16:34:24
N60639	2019-11-14 18:38:28
N60643	2019-11-11 22:25:45
N60647	2019-11-15 14:21:45
N60658	2019-11-14 07:02:04
N6066	2019-11-11 18:03:04
N60660	2019-11-15 04:17:13
N60663	2019-11-15 14:59:20
N60667	2019-11-14 13:34:44
N60670	2019-11-09 00:04:46
N60675	2019-11-14 21:58:42
N60678	2019-11-13 10:07:39
N60681	2019-11-09 03:08:20
N60685	2019-11-09 16:03:44
N60686	2019-11-15 09:34:08
N60690	2019-11-13 13:19:31
N60692	2019-11-14 20:21:39
N60695	2019-11-13 05:25:30
N60700	2019-11-14 05:47:39
N60704	2019-11-10 12:46:32
N60705	2019-11-09 09:16:44
N60707	2019-11-11 08:41:33
N60711	2019-11-14 06:00:17
N60716	2019-11-12 07:52:51
N60718	2019-11-10 11:12:02
N60720	2019-11-13 15:24:53
N60724	2019-11-14 14:21:01
N60725	2019-11-13 14:41:42
N60726	2019-11-09 08:28:01
N60727	2019-11-11 12:15:58
N6073	2019-11-10 14:04:22
N60736	2019-11-11 08:58:26
N60737	2019-11-11 09:27:06
N60738	2019-11-12 17:10:57
N6074	2019-11-09 03:14:37
N60741	2019-11-12 13:50:24
N60742	2019-11-13 20:14:40
N60744	2019-11-15 17:46:55
N60747	2019-11-14 16:00:09
N60748	2019-11-12 12:07:41
N60750	2019-11-14 16:30:57
N60754	2019-11-13 10:02:11
N60757	2019-11-14 05:15:45
N60758	2019-11-09 00:36:31
N60762	2019-11-15 07:22:49
N60769	2019-11-13 13:51:49
N60770	2019-11-09 00:04:46
N60771	2019-11-13 16:45:10
N60772	2019-11-12 05:03:51
N60779	2019-11-15 06:26:32
N60780	2019-11-09 00:16:38
N60782	2019-11-13 05:49:38
N60784	2019-11-13 16:58:08
N60787	2019-11-11 07:43:58
N60788	2019-11-10 08:08:11
N60790	2019-11-09 01:12:20
N60792	2019-11-14 18:52:05
N60796	2019-11-14 07:28:41
N60799	2019-11-13 19:30:57
N60800	2019-11-14 09:18:33
N60802	2019-11-12 16:24:41
N60805	2019-11-13 17:57:52
N60807	2019-11-10 21:47:50
N60809	2019-11-09 12:16:36
N60812	2019-11-15 03:04:53
N60813	2019-11-14 08:59:15
N60821	2019-11-11 07:06:43
N60822	2019-11-09 18:56:38
N60825	2019-11-11 04:26:11
N60826	2019-11-09 00:31:17
N60829	2019-11-14 12:10:20
N60831	2019-11-13 17:36:39
N60834	2019-11-14 14:23:21
N60835	2019-11-11 08:22:50
N60837	2019-11-11 06:29:16
N60838	2019-11-11 16:36:16
N6084	2019-11-09 06:20:07
N60843	2019-11-11 06:31:02
N60848	2019-11-15 09:49:21
N60852	2019-11-14 13:51:37
N60853	2019-11-09 12:42:33
N60855	2019-11-13 18:51:49
N60858	2019-11-09 00:26:16
N60859	2019-11-11 08:11:42
N60861	2019-11-13 05:14:28
N60862	2019-11-11 16:41:56
N60864	2019-11-11 16:23:36
N60865	2019-11-12 07:52:07
N60867	2019-11-10 08:00:32
N60868	2019-11-09 04:02:07
N60869	2019-11-15 06:05:20
N60872	2019-11-10 20:26:36
N60877	2019-11-13 16:34:17
N60878	2019-11-09 18:46:58
N6088	2019-11-09 01:07:12
N60883	2019-11-10 12:12:16
N60885	2019-11-11 06:47:01
N60887	2019-11-15 09:30:19
N60888	2019-11-13 14:36:40
N60893	2019-11-11 14:49:25
N60895	2019-11-14 01:14:31
N60897	2019-11-09 07:48:37
N60900	2019-11-13 15:00:13
N60902	2019-11-09 04:28:20
N60904	2019-11-12 04:55:44
N60909	2019-11-11 05:43:51
N60910	2019-11-11 16:33:09
N60911	2019-11-13 15:37:18
N60913	2019-11-09 03:18:21
N60914	2019-11-14 11:54:38
N60920	2019-11-09 11:21:50
N60921	2019-11-15 07:31:14
N60923	2019-11-09 02:04:34
N60926	2019-11-13 14:35:46
N60929	2019-11-09 02:01:59
N60931	2019-11-09 15:25:17
N60932	2019-11-12 13:29:31
N60939	2019-11-14 21:01:46
N6094	2019-11-12 18:58:23
N60945	2019-11-14 09:33:41
N6095	2019-11-11 09:33:23
N60952	2019-11-14 05:09:44
N60953	2019-11-10 05:32:23
N60956	2019-11-09 00:57:46
N60957	2019-11-12 14:31:37
N60959	2019-11-14 03:22:33
N60960	2019-11-09 04:02:07
N60961	2019-11-11 16:24:26
N60965	2019-11-13 10:07:56
N60966	2019-11-12 13:45:31
N60967	2019-11-11 11:43:21
N60968	2019-11-11 04:41:31
N60969	2019-11-15 13:42:03
N6097	2019-11-14 18:18:05
N60974	2019-11-14 05:49:31
N60975	2019-11-14 16:30:57
N60976	2019-11-09 21:51:31
N6098	2019-11-14 09:30:40
N60981	2019-11-11 20:25:39
N60984	2019-11-09 05:29:37
N60986	2019-11-13 16:38:48
N60988	2019-11-11 08:28:39
N6099	2019-11-10 16:10:03
N60991	2019-11-11 08:16:41
N60992	2019-11-12 16:37:04
N60993	2019-11-10 05:40:05
N60995	2019-11-13 05:06:41
N61	2019-11-14 17:47:50
N610	2019-11-13 14:44:10
N6100	2019-11-09 01:25:49
N61006	2019-11-10 20:14:07
N61011	2019-11-13 16:17:51
N61012	2019-11-09 03:55:15
N61014	2019-11-13 19:44:19
N6102	2019-11-09 00:36:31
N61022	2019-11-09 21:59:05
N61023	2019-11-12 17:38:39
N61027	2019-11-12 19:04:17
N61032	2019-11-13 02:21:19
N61035	2019-11-13 04:21:53
N61039	2019-11-15 07:20:54
N61040	2019-11-15 11:58:57
N61042	2019-11-12 13:38:54
N61044	2019-11-15 16:00:50
N61048	2019-11-13 10:41:07
N6105	2019-11-10 17:47:24
N61050	2019-11-11 09:05:00
N61051	2019-11-09 04:43:19
N61053	2019-11-15 03:16:10
N61055	2019-11-10 13:12:55
N61056	2019-11-13 11:21:42
N61057	2019-11-10 10:36:44
N6106	2019-11-09 03:56:00
N61061	2019-11-14 08:18:02
N61065	2019-11-11 16:57:41
N61068	2019-11-15 04:11:38
N61074	2019-11-09 00:03:28
N61079	2019-11-14 11:34:03
N61081	2019-11-09 01:51:05
N61085	2019-11-10 12:59:13
N61088	2019-11-09 10:29:00
N61097	2019-11-12 13:30:49
N61107	2019-11-12 12:31:20
N61111	2019-11-12 16:22:53
N61112	2019-11-13 15:36:14
N61116	2019-11-09 17:23:06
N61117	2019-11-11 07:24:54
N61119	2019-11-10 07:56:21
N61123	2019-11-14 14:41:04
N6113	2019-11-09 01:29:13
N61130	2019-11-13 05:22:50
N6114	2019-11-09 06:04:03
N61140	2019-11-09 00:31:29
N61142	2019-11-10 16:12:29
N61143	2019-11-12 16:09:54
N61145	2019-11-09 17:49:12
N61146	2019-11-12 16:16:12
N61152	2019-11-10 18:50:38
N61158	2019-11-15 06:31:22
N61159	2019-11-09 18:07:41
N6116	2019-11-12 14:23:18
N61162	2019-11-13 05:57:21
N61165	2019-11-10 17:11:12
N61168	2019-11-12 03:51:53
N6117	2019-11-14 13:16:55
N61174	2019-11-13 13:23:46
N61176	2019-11-11 11:46:26
N61179	2019-11-14 15:21:22
N61180	2019-11-14 10:39:06
N61183	2019-11-12 05:32:19
N61184	2019-11-11 05:29:32
N61185	2019-11-09 06:04:20
N61188	2019-11-10 14:13:35
N61189	2019-11-09 16:51:38
N61190	2019-11-15 09:56:03
N61197	2019-11-14 18:05:40
N612	2019-11-14 06:16:48
N6120	2019-11-12 10:16:36
N61202	2019-11-09 10:24:02
N61204	2019-11-14 08:00:26
N61207	2019-11-10 02:48:14
N61209	2019-11-14 16:36:10
N61212	2019-11-12 03:13:26
N61213	2019-11-10 14:31:20
N61214	2019-11-10 18:38:12
N61218	2019-11-12 06:13:08
N61219	2019-11-12 07:52:06
N61220	2019-11-11 11:44:08
N61223	2019-11-14 16:56:17
N61224	2019-11-09 16:06:58
N61228	2019-11-15 07:47:00
N61229	2019-11-10 19:35:06
N61230	2019-11-15 16:00:32
N61233	2019-11-13 19:09:40
N61235	2019-11-11 16:33:43
N61237	2019-11-11 13:48:48
N61241	2019-11-15 08:10:50
N61245	2019-11-09 06:54:00
N61246	2019-11-12 14:44:28
N61247	2019-11-14 12:05:29
N61250	2019-11-12 17:36:01
N61252	2019-11-09 13:28:08
N61255	2019-11-09 12:17:39
N61258	2019-11-10 00:02:42
N61259	2019-11-11 13:46:27
N61260	2019-11-13 15:34:50
N61261	2019-11-11 04:35:03
N61274	2019-11-09 00:36:31
N61281	2019-11-09 13:25:33
N61282	2019-11-11 15:10:31
N61286	2019-11-14 19:47:28
N6129	2019-11-12 03:40:38
N61292	2019-11-14 05:15:34
N61296	2019-11-13 16:29:00
N61299	2019-11-12 13:05:23
N613	2019-11-10 17:58:08
N61300	2019-11-12 12:00:09
N61302	2019-11-12 10:27:56
N61303	2019-11-13 04:41:14
N61306	2019-11-15 10:14:14
N61318	2019-11-15 07:01:58
N61320	2019-11-10 00:10:46
N61322	2019-11-09 16:18:20
N61326	2019-11-15 16:36:05
N61337	2019-11-10 21:12:30
N61338	2019-11-15 14:29:25
N6134	2019-11-13 12:39:08
N61343	2019-11-10 11:17:41
N61345	2019-11-10 05:34:10
N61349	2019-11-12 04:53:11
N6135	2019-11-14 02:26:08
N61350	2019-11-10 05:46:33
N61351	2019-11-13 09:47:53
N61352	2019-11-13 05:21:35
N61353	2019-11-12 20:58:36
N61359	2019-11-10 16:05:26
N61361	2019-11-11 07:58:28
N61362	2019-11-13 03:22:05
N61363	2019-11-09 00:18:23
N61366	2019-11-12 03:08:14
N61367	2019-11-10 12:34:04
N61371	2019-11-11 10:23:16
N61372	2019-11-13 08:15:46
N61373	2019-11-10 17:53:39
N61378	2019-11-10 15:01:21
N61380	2019-11-10 10:17:10
N61381	2019-11-15 05:09:22
N61384	2019-11-15 07:09:52
N61387	2019-11-09 14:23:12
N61389	2019-11-10 08:38:18
N61390	2019-11-11 01:42:10
N61391	2019-11-12 15:25:44
N61392	2019-11-10 18:56:45
N61393	2019-11-09 06:20:04
N61395	2019-11-12 03:17:46
N61397	2019-11-11 18:03:04
N614	2019-11-13 16:29:00
N61404	2019-11-11 16:03:20
N61406	2019-11-11 07:40:42
N61407	2019-11-09 06:04:20
N61408	2019-11-11 16:00:25
N6141	2019-11-14 09:21:54
N61411	2019-11-09 13:14:37
N61412	2019-11-15 14:53:45
N61416	2019-11-09 10:17:27
N61418	2019-11-11 10:22:01
N6142	2019-11-15 20:51:10
N61425	2019-11-11 09:11:23
N61427	2019-11-14 05:29:09
N61429	2019-11-14 02:43:26
N61435	2019-11-11 20:57:22
N61437	2019-11-10 16:00:31
N61438	2019-11-12 06:35:27
N61442	2019-11-10 05:00:23
N61446	2019-11-14 17:24:30
N61448	2019-11-09 04:50:10
N61450	2019-11-09 08:30:28
N61451	2019-11-15 11:49:52
N61452	2019-11-09 10:59:20
N61453	2019-11-12 14:38:21
N61454	2019-11-11 04:08:41
N6146	2019-11-10 20:30:33
N61463	2019-11-11 18:09:15
N61464	2019-11-09 20:08:21
N61465	2019-11-09 08:21:04
N61466	2019-11-15 06:01:39
N61469	2019-11-14 13:36:37
N61472	2019-11-15 06:43:44
N61474	2019-11-13 16:45:25
N61475	2019-11-13 17:45:49
N61476	2019-11-15 14:19:26
N61481	2019-11-10 04:49:19
N61483	2019-11-13 16:45:10
N61484	2019-11-09 18:57:49
N61488	2019-11-15 06:07:14
N61489	2019-11-11 05:17:37
N61492	2019-11-12 03:27:52
N61493	2019-11-10 08:38:18
N61497	2019-11-12 03:27:52
N615	2019-11-11 06:35:18
N6150	2019-11-13 02:15:42
N61505	2019-11-11 07:14:09
N61507	2019-11-09 09:49:48
N6151	2019-11-11 08:56:05
N61514	2019-11-12 08:40:18
N61517	2019-11-13 12:39:23
N61525	2019-11-11 09:30:43
N61526	2019-11-11 10:04:39
N61528	2019-11-13 05:30:09
N61529	2019-11-11 06:53:36
N6153	2019-11-14 16:11:49
N61530	2019-11-09 11:45:57
N61531	2019-11-13 12:17:27
N61532	2019-11-15 15:28:54
N61533	2019-11-11 19:10:48
N61536	2019-11-09 12:12:37
N61537	2019-11-09 10:30:57
N61541	2019-11-13 08:09:35
N61542	2019-11-09 14:09:13
N61544	2019-11-14 03:13:46
N61545	2019-11-15 09:28:31
N61548	2019-11-11 05:12:46
N61549	2019-11-09 22:18:15
N6155	2019-11-12 20:37:09
N61554	2019-11-11 19:34:36
N61556	2019-11-09 09:59:58
N61557	2019-11-12 05:17:49
N61560	2019-11-13 06:40:17
N61566	2019-11-12 10:37:20
N61567	2019-11-15 04:15:13
N61571	2019-11-12 17:47:15
N61572	2019-11-10 17:17:59
N61573	2019-11-09 02:59:47
N61574	2019-11-12 21:32:22
N61585	2019-11-12 20:58:36
N61586	2019-11-11 07:04:32
N61587	2019-11-13 14:29:24
N61588	2019-11-13 16:00:00
N61589	2019-11-10 04:32:09
N6159	2019-11-10 02:19:22
N61590	2019-11-09 12:16:36
N61593	2019-11-15 12:34:42
N61595	2019-11-13 18:59:02
N616	2019-11-14 15:22:18
N61603	2019-11-09 03:46:28
N61604	2019-11-09 13:12:10
N61608	2019-11-11 16:07:20
N61609	2019-11-12 08:33:43
N61610	2019-11-13 13:47:36
N61611	2019-11-13 07:09:52
N61614	2019-11-15 04:25:31
N61615	2019-11-12 04:12:07
N61617	2019-11-11 11:01:53
N61619	2019-11-11 08:19:30
N61620	2019-11-09 03:52:58
N61622	2019-11-12 12:30:28
N61623	2019-11-10 16:01:54
N61628	2019-11-09 06:57:08
N61632	2019-11-11 08:43:56
N61636	2019-11-14 01:36:43
N61637	2019-11-13 14:55:07
N61638	2019-11-09 12:39:31
N61639	2019-11-10 09:18:12
N6164	2019-11-12 10:35:03
N61640	2019-11-13 08:35:49
N61641	2019-11-11 11:35:51
N61642	2019-11-09 12:48:39
N61647	2019-11-13 07:10:21
N61648	2019-11-10 16:29:53
N61652	2019-11-09 01:09:43
N61654	2019-11-12 14:42:19
N61655	2019-11-12 20:28:45
N61657	2019-11-15 04:30:28
N6166	2019-11-12 17:32:41
N61660	2019-11-11 08:58:17
N61661	2019-11-11 05:02:48
N61662	2019-11-11 01:13:03
N61667	2019-11-14 10:36:53
N61668	2019-11-13 19:44:07
N61670	2019-11-11 20:12:09
N61675	2019-11-09 21:46:18
N61676	2019-11-13 02:48:07
N61677	2019-11-12 05:15:04
N61682	2019-11-15 09:25:23
N61684	2019-11-13 10:28:33
N61687	2019-11-13 07:29:07
N61688	2019-11-09 00:17:28
N61689	2019-11-12 18:55:00
N6169	2019-11-10 17:36:23
N61692	2019-11-12 12:37:42
N61693	2019-11-09 05:12:01
N61694	2019-11-09 06:32:33
N61695	2019-11-09 05:49:50
N61697	2019-11-14 16:20:15
N61699	2019-11-15 05:35:20
N61700	2019-11-10 08:08:17
N61703	2019-11-12 19:22:39
N61706	2019-11-10 21:12:49
N61707	2019-11-14 17:49:58
N61709	2019-11-11 12:52:53
N6171	2019-11-14 12:40:59
N61713	2019-11-12 13:07:22
N61714	2019-11-13 17:43:24
N61721	2019-11-09 03:04:54
N61722	2019-11-12 03:40:45
N61723	2019-11-14 15:30:09
N61724	2019-11-14 17:32:38
N61725	2019-11-09 12:33:10
N61730	2019-11-11 05:59:18
N61731	2019-11-10 08:38:52
N61732	2019-11-14 11:27:55
N61736	2019-11-11 05:41:35
N61740	2019-11-14 09:29:52
N61742	2019-11-09 00:26:16
N61743	2019-11-12 03:01:12
N61744	2019-11-09 21:27:06
N61749	2019-11-09 08:28:01
N61752	2019-11-11 06:37:48
N61753	2019-11-14 04:23:57
N61754	2019-11-14 07:28:25
N61757	2019-11-09 02:59:47
N61759	2019-11-11 04:28:48
N61760	2019-11-11 16:14:26
N61761	2019-11-14 17:21:45
N61768	2019-11-09 19:42:46
N61774	2019-11-11 07:56:22
N61775	2019-11-10 14:45:22
N61778	2019-11-12 10:51:12
N61779	2019-11-11 13:08:07
N61782	2019-11-15 06:51:59
N61783	2019-11-11 11:12:42
N61785	2019-11-13 13:01:09
N61786	2019-11-15 18:03:00
N61787	2019-11-13 17:25:55
N6179	2019-11-12 04:54:09
N61790	2019-11-12 06:13:27
N61791	2019-11-11 08:31:45
N61792	2019-11-11 12:42:23
N61796	2019-11-10 15:34:45
N61797	2019-11-09 10:17:27
N618	2019-11-09 10:17:27
N61800	2019-11-14 05:51:58
N61811	2019-11-14 04:34:46
N61816	2019-11-11 17:15:53
N61817	2019-11-12 12:09:24
N61819	2019-11-13 20:12:29
N61822	2019-11-09 00:11:40
N61823	2019-11-11 16:22:59
N61827	2019-11-11 13:45:02
N61828	2019-11-13 02:01:55
N61829	2019-11-14 16:00:09
N61830	2019-11-10 22:35:52
N61832	2019-11-12 18:02:34
N61833	2019-11-12 17:36:22
N61836	2019-11-12 11:10:31
N61838	2019-11-15 16:25:21
N61839	2019-11-11 05:52:01
N61841	2019-11-10 08:00:32
